"school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","nursery","internet","traveltime","failures","schoolsup","activities","higher","romantic","famrel","freetime","goout","Dalc","Walc","health","guardian","famsup","studytime","paid.mat","absences.mat","G1.mat","G2.mat","G3.mat","paid.por","absences.por","G1.por","G2.por","G3.por"
"571","MS","F",17,"U","GT3","T",1,1,"other","at_home","course","yes","no",1,0,"no","yes","yes","no",4,3,2,1,2,5,"mother","yes",1,NA,NA,NA,NA,NA,"no",9,7,9,10
"572","MS","F",17,"U","GT3","T",2,2,"other","at_home","course","yes","no",1,0,"no","yes","no","no",4,5,3,1,1,5,"mother","yes",1,NA,NA,NA,NA,NA,"no",4,9,9,10
"573","MS","F",17,"U","GT3","T",2,2,"other","at_home","home","yes","no",1,0,"no","yes","yes","yes",3,4,3,1,1,3,"mother","no",3,"no",8,13,11,11,"no",8,10,11,12
"574","MS","F",17,"U","GT3","T",3,2,"at_home","other","home","yes","no",2,0,"no","no","yes","yes",4,3,3,2,2,1,"mother","no",1,NA,NA,NA,NA,NA,"no",5,9,11,11
"575","MS","F",17,"U","GT3","T",3,3,"services","services","course","yes","yes",2,0,"no","no","yes","no",4,4,3,1,1,4,"mother","yes",1,NA,NA,NA,NA,NA,"no",0,11,12,13
"576","MS","F",17,"U","GT3","T",4,1,"health","at_home","course","yes","no",1,0,"no","no","yes","yes",3,2,2,1,1,5,"mother","yes",1,NA,NA,NA,NA,NA,"no",0,8,10,9
"577","MS","F",17,"U","GT3","T",4,2,"other","other","course","yes","yes",2,0,"no","no","yes","no",4,3,3,1,2,4,"mother","yes",2,NA,NA,NA,NA,NA,"no",0,17,18,18
"578","MS","F",17,"U","GT3","T",4,2,"teacher","other","course","yes","yes",2,0,"no","no","yes","yes",4,2,3,3,1,5,"father","no",4,NA,NA,NA,NA,NA,"no",0,18,18,18
"579","MS","F",17,"U","GT3","T",4,2,"teacher","services","home","yes","yes",1,0,"yes","yes","yes","no",5,5,5,1,3,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",0,8,8,0
"580","MS","F",17,"U","GT3","T",4,3,"teacher","other","other","yes","yes",2,0,"no","no","yes","no",5,5,4,1,1,1,"mother","no",2,NA,NA,NA,NA,NA,"no",0,6,9,11
"581","MS","F",17,"U","GT3","T",4,4,"health","health","course","yes","yes",1,0,"no","no","yes","no",5,2,5,1,1,5,"father","yes",2,NA,NA,NA,NA,NA,"no",0,13,15,16
"582","MS","F",17,"U","LE3","A",3,2,"services","other","reputation","yes","no",2,0,"no","no","yes","yes",1,2,3,1,2,5,"mother","no",2,"no",2,12,12,11,"no",0,15,14,15
"583","MS","F",17,"U","LE3","T",1,1,"other","services","course","yes","no",1,0,"no","no","yes","yes",4,3,3,1,1,3,"father","yes",3,NA,NA,NA,NA,NA,"no",0,11,11,10
"584","MS","F",17,"U","LE3","T",1,2,"at_home","other","course","yes","yes",1,0,"no","no","yes","no",5,5,1,1,1,3,"father","no",1,NA,NA,NA,NA,NA,"no",0,7,10,10
"585","MS","F",17,"U","LE3","T",4,4,"at_home","at_home","course","yes","yes",1,0,"no","yes","yes","yes",2,3,4,1,1,1,"mother","yes",2,"yes",0,16,15,15,"no",4,15,14,15
"586","MS","F",18,"R","GT3","A",4,3,"services","services","course","yes","yes",1,0,"no","no","yes","no",5,4,4,3,4,2,"mother","yes",1,NA,NA,NA,NA,NA,"no",8,10,11,10
"587","MS","F",18,"R","GT3","T",1,1,"at_home","at_home","course","no","yes",2,1,"no","no","no","yes",3,2,3,1,1,2,"mother","no",1,NA,NA,NA,NA,NA,"no",4,9,11,10
"588","MS","F",18,"R","GT3","T",1,1,"at_home","other","other","yes","yes",1,1,"no","no","yes","yes",4,3,2,1,1,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",9,7,7,7
"589","MS","F",18,"R","GT3","T",1,1,"other","other","home","yes","yes",4,0,"no","no","yes","no",4,3,2,1,2,4,"mother","no",3,"no",2,8,8,10,"no",4,10,11,12
"590","MS","F",18,"R","GT3","T",2,2,"at_home","other","course","yes","no",3,1,"no","yes","yes","yes",4,3,3,1,1,4,"mother","no",2,NA,NA,NA,NA,NA,"no",0,9,0,0
"591","MS","F",18,"R","GT3","T",2,2,"at_home","other","other","yes","no",2,0,"no","no","yes","no",5,3,3,1,3,4,"mother","no",3,"yes",2,10,9,10,"no",0,14,17,15
"592","MS","F",18,"R","GT3","T",2,2,"other","other","other","yes","yes",2,1,"no","no","no","yes",5,5,5,1,1,3,"mother","no",1,NA,NA,NA,NA,NA,"no",0,8,6,0
"593","MS","F",18,"R","GT3","T",2,2,"services","other","home","yes","yes",2,0,"no","no","yes","yes",4,2,1,1,1,4,"mother","no",3,NA,NA,NA,NA,NA,"no",5,14,14,15
"594","MS","F",18,"R","GT3","T",4,4,"other","teacher","other","no","yes",3,0,"no","no","yes","yes",3,2,2,4,2,5,"father","yes",2,"yes",10,14,12,11,"no",0,7,5,0
"595","MS","F",18,"R","GT3","T",4,4,"teacher","at_home","reputation","yes","yes",3,0,"no","yes","yes","yes",4,4,3,2,2,5,"mother","yes",1,"yes",7,6,5,6,"no",4,7,9,10
"596","MS","F",18,"R","LE3","A",1,2,"at_home","other","course","yes","no",3,0,"no","no","yes","yes",4,3,4,1,4,5,"mother","no",2,NA,NA,NA,NA,NA,"no",0,16,15,15
"597","MS","F",18,"R","LE3","A",1,4,"at_home","other","course","yes","no",3,0,"no","no","yes","yes",4,3,4,1,4,5,"mother","no",2,"no",0,13,13,13,NA,NA,NA,NA,NA
"598","MS","F",18,"R","LE3","A",3,2,"other","other","course","no","no",2,2,"no","no","no","yes",3,3,2,1,1,2,"other","yes",3,NA,NA,NA,NA,NA,"no",6,7,9,10
"599","MS","F",18,"R","LE3","A",4,2,"teacher","other","reputation","yes","yes",1,0,"no","yes","yes","yes",5,3,1,1,1,5,"mother","no",2,NA,NA,NA,NA,NA,"no",0,5,0,0
"600","MS","F",18,"R","LE3","T",2,2,"services","services","course","yes","yes",1,1,"no","yes","yes","no",2,3,3,1,2,4,"mother","yes",2,NA,NA,NA,NA,NA,"no",3,7,6,8
"601","MS","F",18,"R","LE3","T",4,4,"other","other","reputation","yes","yes",2,0,"no","no","yes","no",5,4,4,1,1,1,"mother","no",3,"no",0,19,18,19,"no",0,15,17,17
"602","MS","F",18,"R","LE3","T",4,4,"teacher","services","course","yes","yes",1,0,"no","yes","yes","no",5,4,3,3,4,2,"mother","no",2,"yes",4,8,9,10,"no",1,13,14,14
"603","MS","F",18,"U","GT3","A",1,2,"at_home","other","course","yes","no",2,2,"no","no","yes","no",4,3,3,1,1,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",2,6,8,8
"604","MS","F",18,"U","GT3","A",2,4,"other","services","reputation","yes","yes",1,1,"no","no","yes","no",2,3,2,1,3,1,"father","yes",2,NA,NA,NA,NA,NA,"no",8,8,5,8
"605","MS","F",18,"U","GT3","T",1,1,"at_home","services","course","yes","no",3,1,"no","no","no","no",4,4,2,1,2,2,"mother","no",2,NA,NA,NA,NA,NA,"no",2,9,10,10
"606","MS","F",18,"U","GT3","T",1,1,"other","other","course","yes","no",2,0,"no","yes","yes","no",1,1,1,1,1,5,"mother","no",2,NA,NA,NA,NA,NA,"no",6,11,12,9
"607","MS","F",18,"U","GT3","T",1,1,"other","other","course","yes","no",2,1,"no","yes","yes","no",1,1,1,1,1,5,"mother","no",2,"no",0,6,5,0,NA,NA,NA,NA,NA
"608","MS","F",18,"U","GT3","T",1,1,"other","other","course","yes","no",3,2,"no","yes","yes","yes",3,4,4,2,2,5,"mother","no",2,NA,NA,NA,NA,NA,"no",3,7,8,7
"609","MS","F",18,"U","GT3","T",1,2,"at_home","at_home","course","yes","no",2,0,"no","no","no","no",4,1,1,1,1,4,"father","yes",2,NA,NA,NA,NA,NA,"no",0,11,11,12
"610","MS","F",18,"U","GT3","T",1,2,"other","other","course","yes","yes",1,1,"no","yes","yes","yes",3,4,4,2,3,5,"father","yes",2,NA,NA,NA,NA,NA,"no",9,9,8,8
"611","MS","F",18,"U","GT3","T",2,2,"other","other","course","no","yes",2,0,"no","no","yes","yes",1,3,1,1,1,2,"mother","yes",2,NA,NA,NA,NA,NA,"no",4,8,8,10
"612","MS","F",18,"U","GT3","T",2,2,"services","at_home","reputation","no","yes",2,0,"no","yes","yes","no",4,3,5,1,1,1,"father","no",2,NA,NA,NA,NA,NA,"no",2,12,13,14
"613","MS","F",18,"U","GT3","T",2,3,"at_home","services","course","yes","yes",2,0,"no","no","yes","yes",5,2,3,1,2,4,"father","yes",1,"yes",0,11,10,10,"no",0,10,10,10
"614","MS","F",18,"U","GT3","T",3,3,"other","other","home","yes","yes",1,0,"no","no","yes","yes",4,1,3,1,2,1,"mother","no",2,"yes",0,15,15,15,"no",1,16,16,16
"615","MS","F",18,"U","GT3","T",3,3,"services","services","course","yes","no",1,0,"no","no","yes","yes",5,3,4,1,1,5,"father","yes",2,"no",0,10,9,9,"no",0,10,10,10
"616","MS","F",18,"U","GT3","T",3,3,"services","services","other","yes","yes",2,0,"no","no","yes","yes",4,3,2,1,3,3,"mother","yes",2,"no",0,11,11,10,"no",6,13,12,13
"617","MS","F",18,"U","GT3","T",4,4,"teacher","teacher","reputation","no","yes",2,0,"no","yes","yes","no",4,3,5,1,2,1,"mother","no",2,NA,NA,NA,NA,NA,"no",0,18,18,18
"618","MS","F",18,"U","LE3","A",1,1,"at_home","services","course","yes","no",1,0,"no","no","yes","yes",5,2,3,1,2,3,"mother","no",2,NA,NA,NA,NA,NA,"no",2,8,10,11
"619","MS","F",18,"U","LE3","A",1,2,"at_home","other","reputation","yes","yes",2,0,"no","no","yes","no",4,4,3,1,2,4,"mother","no",2,NA,NA,NA,NA,NA,"no",0,12,13,14
"620","MS","F",18,"U","LE3","T",1,1,"at_home","services","course","yes","yes",2,0,"no","no","yes","no",5,3,2,1,1,4,"father","no",3,"no",0,18,16,16,"no",0,19,17,18
"621","MS","F",18,"U","LE3","T",1,1,"other","at_home","reputation","yes","no",2,0,"yes","no","yes","no",2,3,5,1,4,3,"mother","no",2,NA,NA,NA,NA,NA,"no",8,9,8,10
"622","MS","F",18,"U","LE3","T",2,2,"services","services","course","yes","yes",2,0,"no","no","yes","yes",5,4,5,1,4,3,"father","no",3,NA,NA,NA,NA,NA,"no",0,11,12,13
"623","MS","F",18,"U","LE3","T",3,1,"teacher","services","course","yes","yes",1,0,"no","no","yes","no",4,3,4,1,1,1,"mother","yes",2,"yes",0,7,9,8,"no",4,15,15,16
"624","MS","F",19,"R","GT3","A",1,1,"at_home","at_home","course","yes","no",2,3,"no","yes","no","yes",3,5,4,1,4,1,"other","yes",2,NA,NA,NA,NA,NA,"no",0,8,0,0
"625","MS","F",19,"R","GT3","T",1,1,"at_home","other","course","yes","yes",2,1,"no","no","yes","yes",4,3,3,1,1,3,"other","yes",2,NA,NA,NA,NA,NA,"no",4,7,8,9
"626","MS","F",19,"R","GT3","T",2,3,"services","other","course","no","yes",1,1,"no","yes","yes","no",5,4,2,1,2,5,"mother","no",3,"no",0,7,5,0,"no",4,10,11,10
"627","MS","F",19,"U","GT3","T",1,1,"at_home","services","course","yes","no",1,1,"no","yes","no","yes",5,3,1,1,1,3,"mother","no",3,NA,NA,NA,NA,NA,"no",6,7,9,9
"628","MS","F",19,"U","GT3","T",1,1,"at_home","services","other","yes","no",2,1,"no","no","no","no",5,5,5,2,3,2,"father","no",1,NA,NA,NA,NA,NA,"no",0,5,0,0
"629","MS","F",19,"U","GT3","T",1,1,"other","other","course","yes","yes",2,1,"no","no","yes","yes",1,1,4,4,1,1,"other","yes",2,NA,NA,NA,NA,NA,"no",12,7,8,9
"630","MS","F",19,"U","GT3","T",2,3,"at_home","services","course","yes","yes",1,1,"no","no","no","yes",4,4,4,1,1,2,"other","no",1,NA,NA,NA,NA,NA,"no",0,9,9,10
"631","MS","F",19,"U","LE3","A",1,1,"at_home","other","course","yes","no",1,0,"no","no","no","no",1,4,4,1,1,5,"mother","yes",1,NA,NA,NA,NA,NA,"no",0,6,8,7
"632","MS","F",19,"U","LE3","T",2,2,"other","other","home","yes","yes",1,0,"no","no","yes","yes",5,4,5,1,1,1,"mother","no",3,NA,NA,NA,NA,NA,"no",0,12,13,13
"633","MS","F",19,"U","LE3","T",3,2,"services","services","home","yes","no",2,2,"no","yes","yes","yes",3,2,2,1,1,3,"other","no",2,"no",4,7,7,9,NA,NA,NA,NA,NA
"634","MS","F",20,"U","GT3","T",3,3,"at_home","services","other","yes","yes",2,1,"no","yes","yes","yes",3,3,4,2,4,3,"mother","no",2,NA,NA,NA,NA,NA,"no",8,11,9,10
"635","MS","F",20,"U","GT3","T",4,2,"health","other","course","no","yes",2,2,"no","no","yes","yes",5,4,3,1,1,3,"other","yes",3,"yes",4,15,14,15,NA,NA,NA,NA,NA
"636","MS","M",15,"R","GT3","T",1,1,"other","other","course","yes","no",4,0,"no","yes","yes","yes",5,4,5,2,4,4,"mother","yes",2,NA,NA,NA,NA,NA,"no",8,7,9,9
"637","MS","M",15,"R","GT3","T",1,2,"other","services","course","yes","no",3,0,"no","yes","yes","no",5,5,5,1,3,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",11,9,11,10
"638","MS","M",15,"R","LE3","T",1,3,"at_home","other","reputation","yes","yes",3,0,"no","yes","yes","no",4,2,4,3,5,3,"father","yes",1,NA,NA,NA,NA,NA,"no",2,10,11,11
"639","MS","M",15,"R","LE3","T",4,1,"health","services","reputation","yes","yes",1,0,"no","yes","yes","no",5,3,4,1,2,2,"father","yes",2,NA,NA,NA,NA,NA,"no",0,12,13,14
"640","MS","M",15,"R","LE3","T",4,1,"health","services","reputation","yes","yes",1,0,"no","yes","yes","no",5,3,4,1,2,2,"father","yes",2,NA,NA,NA,NA,NA,"no",7,7,9,8
"641","MS","M",15,"U","GT3","T",2,2,"health","other","reputation","yes","no",3,0,"no","no","yes","no",4,3,3,1,2,4,"mother","no",1,NA,NA,NA,NA,NA,"no",1,13,12,13
"642","MS","M",15,"U","GT3","T",3,1,"other","services","home","yes","no",2,0,"no","no","yes","no",3,2,3,1,3,4,"mother","yes",1,NA,NA,NA,NA,NA,"no",0,10,9,11
"643","MS","M",15,"U","GT3","T",3,3,"services","services","course","no","yes",2,0,"no","yes","yes","no",4,3,3,2,4,3,"father","yes",1,NA,NA,NA,NA,NA,"no",11,12,10,11
"644","MS","M",15,"U","LE3","A",2,1,"services","services","course","yes","yes",1,0,"no","yes","yes","no",4,3,3,1,2,5,"mother","no",1,NA,NA,NA,NA,NA,"no",11,12,13,12
"645","MS","M",15,"U","LE3","A",2,2,"other","other","reputation","yes","no",3,0,"no","yes","yes","no",5,4,5,2,3,5,"mother","yes",4,NA,NA,NA,NA,NA,"no",8,13,14,14
"646","MS","M",15,"U","LE3","T",3,3,"at_home","at_home","reputation","yes","yes",1,0,"no","yes","yes","no",5,3,3,1,1,5,"father","yes",2,NA,NA,NA,NA,NA,"no",0,11,11,11
"647","MS","M",16,"R","GT3","T",1,1,"at_home","other","other","yes","no",2,0,"no","yes","yes","no",3,4,4,3,4,5,"father","no",1,NA,NA,NA,NA,NA,"no",6,11,11,11
"648","MS","M",16,"R","GT3","T",1,2,"other","other","course","yes","no",2,0,"no","no","yes","no",4,3,3,1,1,5,"father","no",2,NA,NA,NA,NA,NA,"no",0,10,11,11
"649","MS","M",16,"R","GT3","T",2,1,"other","services","reputation","yes","yes",2,0,"no","yes","yes","no",5,2,1,1,1,2,"mother","no",2,NA,NA,NA,NA,NA,"no",0,8,7,0
"650","MS","M",16,"R","GT3","T",2,2,"services","services","course","yes","yes",2,0,"no","yes","yes","yes",5,4,3,2,4,4,"mother","yes",1,NA,NA,NA,NA,NA,"no",6,7,8,8
"651","MS","M",16,"R","GT3","T",3,2,"services","other","course","yes","yes",2,0,"no","no","yes","no",4,5,5,2,3,5,"father","no",1,NA,NA,NA,NA,NA,"no",2,11,9,10
"652","MS","M",16,"R","GT3","T",3,4,"other","health","other","no","no",3,0,"no","no","yes","no",3,4,5,1,2,5,"mother","no",2,NA,NA,NA,NA,NA,"no",4,9,10,11
"653","MS","M",16,"R","LE3","A",4,4,"at_home","other","home","yes","no",1,0,"no","no","yes","no",5,3,2,1,3,2,"mother","yes",2,NA,NA,NA,NA,NA,"no",5,10,11,11
"654","MS","M",16,"R","LE3","T",1,1,"at_home","other","course","yes","yes",2,0,"no","yes","yes","no",4,5,5,2,4,5,"mother","no",1,NA,NA,NA,NA,NA,"no",0,10,10,9
"655","MS","M",16,"R","LE3","T",1,2,"other","at_home","course","yes","no",1,0,"no","no","yes","no",4,4,4,2,4,5,"mother","no",1,NA,NA,NA,NA,NA,"no",4,9,10,11
"656","MS","M",16,"R","LE3","T",4,1,"other","at_home","other","yes","yes",1,0,"no","no","yes","no",4,1,2,2,1,2,"father","no",1,NA,NA,NA,NA,NA,"no",0,10,11,11
"657","MS","M",16,"U","GT3","A",1,2,"other","other","other","yes","yes",1,0,"yes","no","yes","no",4,4,3,1,1,5,"mother","no",3,NA,NA,NA,NA,NA,"no",0,10,11,11
"658","MS","M",16,"U","GT3","T",1,1,"at_home","services","home","yes","no",2,0,"no","yes","yes","yes",5,4,5,4,5,3,"mother","yes",2,NA,NA,NA,NA,NA,"no",0,7,0,0
"659","MS","M",16,"U","GT3","T",2,1,"health","services","other","no","yes",2,0,"no","no","yes","yes",4,2,2,1,4,5,"mother","no",2,NA,NA,NA,NA,NA,"no",2,9,7,8
"660","MS","M",16,"U","GT3","T",4,4,"other","teacher","course","yes","no",1,0,"no","yes","yes","yes",4,3,1,1,1,3,"father","yes",2,NA,NA,NA,NA,NA,"no",0,13,12,13
"661","MS","M",16,"U","LE3","A",2,2,"other","services","course","no","yes",2,0,"no","no","yes","yes",4,1,2,2,2,5,"father","yes",2,NA,NA,NA,NA,NA,"no",0,12,13,13
"662","MS","M",16,"U","LE3","T",2,1,"at_home","services","course","yes","yes",2,0,"no","yes","yes","no",2,4,3,2,3,4,"mother","yes",1,NA,NA,NA,NA,NA,"no",4,10,8,10
"663","MS","M",16,"U","LE3","T",2,2,"services","services","other","yes","no",4,0,"no","no","yes","no",5,1,3,2,2,3,"mother","no",3,NA,NA,NA,NA,NA,"no",0,10,9,10
"664","MS","M",16,"U","LE3","T",4,3,"other","other","course","yes","yes",1,0,"no","yes","yes","no",4,2,5,1,5,5,"father","no",1,NA,NA,NA,NA,NA,"no",8,14,12,13
"665","MS","M",16,"U","LE3","T",4,4,"teacher","health","other","yes","yes",1,0,"no","no","yes","no",4,1,2,2,5,5,"father","yes",1,NA,NA,NA,NA,NA,"no",0,11,12,12
"666","MS","M",17,"R","GT3","T",1,1,"other","services","course","no","yes",2,0,"no","yes","yes","yes",4,5,5,1,3,2,"mother","yes",1,NA,NA,NA,NA,NA,"no",0,10,9,10
"667","MS","M",17,"R","GT3","T",1,1,"other","services","other","no","no",3,0,"no","no","no","no",4,2,3,3,4,4,"father","no",1,NA,NA,NA,NA,NA,"no",4,12,13,14
"668","MS","M",17,"R","GT3","T",2,1,"other","other","other","yes","no",3,0,"no","yes","no","yes",5,5,5,5,5,3,"mother","no",1,NA,NA,NA,NA,NA,"no",8,8,10,9
"669","MS","M",17,"R","GT3","T",2,2,"other","other","course","no","yes",3,1,"no","no","yes","no",4,4,5,1,2,5,"mother","yes",1,NA,NA,NA,NA,NA,"no",0,10,9,9
"670","MS","M",17,"R","GT3","T",2,2,"other","other","course","yes","no",2,0,"no","yes","no","yes",5,5,5,3,5,5,"mother","no",1,NA,NA,NA,NA,NA,"no",0,8,13,10
"671","MS","M",17,"R","GT3","T",4,3,"services","other","home","no","yes",2,0,"no","yes","yes","yes",4,5,5,1,3,2,"mother","yes",2,"yes",4,13,11,11,NA,NA,NA,NA,NA
"672","MS","M",17,"R","GT3","T",4,3,"services","other","home","no","yes",2,1,"no","yes","yes","yes",4,5,5,1,3,2,"mother","yes",2,NA,NA,NA,NA,NA,"yes",4,10,11,11
"673","MS","M",17,"R","GT3","T",4,4,"health","other","course","yes","yes",3,3,"no","yes","yes","yes",3,3,3,1,3,5,"father","no",1,NA,NA,NA,NA,NA,"no",2,9,9,8
"674","MS","M",17,"R","LE3","T",1,2,"at_home","services","reputation","yes","yes",1,0,"no","yes","yes","no",5,5,5,5,5,3,"mother","yes",1,NA,NA,NA,NA,NA,"no",4,10,11,11
"675","MS","M",17,"R","LE3","T",1,3,"other","other","course","yes","no",2,0,"no","yes","yes","yes",5,1,2,3,3,5,"father","no",1,NA,NA,NA,NA,NA,"no",2,12,11,12
"676","MS","M",17,"R","LE3","T",2,2,"services","services","other","yes","no",3,1,"no","no","yes","no",1,3,5,3,5,3,"mother","yes",4,NA,NA,NA,NA,NA,"no",2,10,8,9
"677","MS","M",17,"U","GT3","T",1,1,"at_home","services","other","yes","yes",3,0,"no","no","yes","yes",5,1,3,3,3,1,"mother","no",2,NA,NA,NA,NA,NA,"no",0,10,10,10
"678","MS","M",17,"U","GT3","T",1,1,"other","other","home","no","yes",1,0,"no","no","yes","no",4,4,3,2,4,5,"mother","no",2,NA,NA,NA,NA,NA,"yes",4,8,9,9
"679","MS","M",17,"U","GT3","T",1,2,"other","other","course","yes","yes",1,1,"no","yes","no","yes",5,3,5,5,5,1,"father","yes",1,NA,NA,NA,NA,NA,"no",12,6,7,7
"680","MS","M",17,"U","GT3","T",2,2,"other","other","course","yes","no",1,1,"no","yes","yes","yes",1,2,1,2,3,5,"mother","no",1,NA,NA,NA,NA,NA,"no",0,7,0,0
"681","MS","M",17,"U","GT3","T",2,3,"other","services","home","yes","yes",2,0,"no","yes","yes","no",4,4,3,1,1,3,"father","no",2,"no",2,11,11,10,"no",4,14,15,16
"682","MS","M",17,"U","GT3","T",3,2,"other","other","other","yes","yes",2,0,"no","no","yes","no",4,1,2,2,2,1,"father","yes",2,NA,NA,NA,NA,NA,"yes",0,13,14,13
"683","MS","M",17,"U","GT3","T",3,3,"health","other","course","yes","yes",2,0,"no","no","yes","no",4,5,4,2,3,3,"mother","yes",2,"yes",2,13,13,13,NA,NA,NA,NA,NA
"684","MS","M",17,"U","GT3","T",3,3,"health","other","course","yes","yes",2,1,"no","no","yes","no",4,5,4,2,3,3,"mother","yes",2,NA,NA,NA,NA,NA,"no",4,8,9,10
"685","MS","M",17,"U","GT3","T",3,3,"services","at_home","course","yes","no",2,1,"no","yes","yes","no",5,4,5,3,4,5,"mother","yes",4,NA,NA,NA,NA,NA,"yes",0,10,11,10
"686","MS","M",17,"U","GT3","T",3,3,"services","services","home","yes","yes",1,0,"no","yes","yes","no",4,1,4,5,5,3,"mother","yes",1,NA,NA,NA,NA,NA,"no",8,7,10,9
"687","MS","M",17,"U","GT3","T",3,4,"services","other","other","no","yes",1,1,"no","yes","yes","yes",5,4,4,3,4,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",8,8,9,8
"688","MS","M",17,"U","LE3","A",1,0,"other","other","home","yes","no",1,0,"no","no","yes","yes",4,1,2,1,1,5,"mother","no",1,NA,NA,NA,NA,NA,"no",4,11,11,12
"689","MS","M",17,"U","LE3","T",3,1,"services","services","course","no","yes",2,0,"no","no","yes","no",2,4,5,3,4,2,"mother","no",1,"no",3,14,16,16,"no",6,10,10,10
"690","MS","M",17,"U","LE3","T",4,4,"other","services","home","yes","yes",1,0,"no","no","yes","no",4,4,3,1,2,5,"mother","yes",3,NA,NA,NA,NA,NA,"no",0,15,14,16
"691","MS","M",18,"R","GT3","T",1,0,"at_home","at_home","course","yes","no",3,1,"yes","no","yes","no",4,3,2,1,1,4,"other","yes",1,NA,NA,NA,NA,NA,"no",0,12,12,13
"692","MS","M",18,"R","GT3","T",1,1,"other","other","home","yes","yes",2,1,"no","yes","no","no",4,4,3,3,4,4,"mother","no",1,NA,NA,NA,NA,NA,"no",0,8,9,10
"693","MS","M",18,"R","GT3","T",1,1,"services","other","course","yes","yes",2,1,"no","no","no","yes",5,3,3,2,3,5,"other","yes",1,NA,NA,NA,NA,NA,"no",2,9,7,9
"694","MS","M",18,"R","GT3","T",1,3,"at_home","other","course","yes","no",2,0,"no","no","yes","no",3,3,4,2,4,3,"mother","yes",2,"yes",4,10,10,10,"yes",0,8,10,9
"695","MS","M",18,"R","GT3","T",2,1,"other","other","other","no","yes",2,0,"no","yes","yes","yes",4,4,3,1,3,5,"mother","no",1,"no",5,7,6,7,"no",0,7,7,0
"696","MS","M",18,"R","GT3","T",3,2,"other","other","course","no","yes",2,0,"no","no","yes","no",2,5,5,5,5,5,"mother","yes",1,NA,NA,NA,NA,NA,"no",8,9,10,11
"697","MS","M",18,"R","GT3","T",3,2,"other","other","course","no","yes",2,1,"no","no","yes","no",2,5,5,5,5,5,"mother","yes",1,"no",10,11,13,13,NA,NA,NA,NA,NA
"698","MS","M",18,"R","GT3","T",3,2,"services","other","course","yes","yes",1,1,"no","no","no","no",2,3,1,2,2,5,"mother","no",1,NA,NA,NA,NA,NA,"no",0,4,0,0
"699","MS","M",18,"R","GT3","T",4,2,"other","other","home","yes","no",2,1,"no","no","yes","no",5,4,3,4,3,3,"father","no",1,"yes",14,6,5,5,"yes",0,7,7,0
"700","MS","M",18,"R","GT3","T",4,4,"at_home","services","other","yes","yes",3,0,"no","yes","yes","yes",2,5,5,1,1,1,"mother","yes",1,NA,NA,NA,NA,NA,"yes",5,12,13,14
"701","MS","M",18,"R","LE3","T",1,1,"at_home","other","other","no","no",2,1,"no","yes","no","no",4,4,3,2,3,5,"mother","no",2,"no",2,13,12,12,NA,NA,NA,NA,NA
"702","MS","M",18,"R","LE3","T",1,2,"at_home","services","other","yes","yes",3,0,"no","yes","no","yes",4,3,3,2,3,3,"father","yes",1,"yes",3,14,12,12,"no",3,9,10,10
"703","MS","M",18,"R","LE3","T",3,2,"services","other","course","no","yes",3,0,"no","no","yes","no",4,4,1,3,4,5,"mother","no",1,"no",0,11,12,10,"no",4,10,11,11
"704","MS","M",18,"U","GT3","T",3,3,"at_home","at_home","course","yes","yes",1,2,"no","yes","no","no",4,4,5,1,3,3,"mother","yes",2,NA,NA,NA,NA,NA,"no",9,4,8,8
"705","MS","M",18,"U","GT3","T",4,4,"teacher","teacher","home","no","yes",1,0,"no","yes","yes","no",3,2,4,1,4,2,"father","no",2,"yes",4,15,14,14,"no",4,17,18,19
"706","MS","M",18,"U","LE3","T",1,1,"at_home","at_home","course","yes","no",2,0,"no","yes","yes","no",4,3,3,1,4,5,"mother","yes",2,NA,NA,NA,NA,NA,"no",6,10,9,10
"707","MS","M",18,"U","LE3","T",1,1,"other","services","home","no","yes",2,0,"no","no","yes","yes",3,3,2,1,2,3,"father","no",1,"no",4,10,10,10,"no",2,14,13,14
"708","MS","M",18,"U","LE3","T",1,2,"at_home","services","home","no","no",2,0,"no","no","yes","no",4,1,4,5,5,1,"mother","yes",1,NA,NA,NA,NA,NA,"no",8,10,11,11
"709","MS","M",18,"U","LE3","T",1,3,"at_home","services","course","yes","yes",1,0,"no","no","no","yes",4,3,3,2,3,3,"mother","no",1,NA,NA,NA,NA,NA,"no",0,9,10,9
"710","MS","M",18,"U","LE3","T",1,3,"at_home","services","course","yes","yes",1,1,"no","no","no","yes",4,3,3,2,3,3,"mother","no",1,"no",7,8,7,8,NA,NA,NA,NA,NA
"711","MS","M",18,"U","LE3","T",4,4,"at_home","health","home","yes","yes",1,0,"no","yes","no","yes",5,5,5,5,5,5,"mother","yes",4,NA,NA,NA,NA,NA,"no",2,5,6,6
"712","MS","M",18,"U","LE3","T",4,4,"services","other","reputation","yes","yes",1,0,"no","yes","yes","no",5,4,5,1,1,5,"mother","yes",1,NA,NA,NA,NA,NA,"no",3,17,17,17
